AA,CS,JS,Label
0,0,0,0
0,0.002886751,0.000833333,0
0,1.23E-05,5.38E-06,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.000553607,8.28E-05,0
0,0.000676795,3.08E-05,0
0,0.000930479,3.03E-05,0
0,0,0,0
0,0.006011183,0.000364435,0
0,0.005676077,0.000489103,0
0,0.000960376,0.002806237,0
0,0.006782702,0.008609535,0
0,0.000146853,2.16E-06,0
0,0.009152792,0.00660799,0
0,0.014441963,0.003596777,0
0,0.000376788,7.50E-06,0
0,0.001828545,0.002285944,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.014446435,0.004587835,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.033245035,0.020783161,0
0,0,0,0
0,0.008774617,0.001545824,0
0,0,0,0
0,0.006683259,0.000714019,0
0,0,0,0
0,0.001913342,6.26E-05,0
0,0.003817523,0.000761781,0
0,0.013178362,0.029430901,0
0,0.006186075,0.000855835,0
0,0.000662266,4.39E-05,0
0,0.001144376,0.000119747,0
0,0,0,0
0,0,0,0
0,0.004673686,0.005388408,0
0,0.012827835,0.005536104,0
0,0.001260886,6.34E-05,0
0,0.000263249,6.93E-06,0
0,9.62E-05,1.64E-05,0
0,0,0,0
0,0,0,0
0,0.022911936,0.016817533,0
0,0.003675888,0.000621526,0
0,0,0,0
0,0.000623935,2.11E-05,0
0,0.000472435,1.12E-05,0
0,0.001839243,0.000127659,0
0,0,0,0
0,0.000945904,8.00E-05,0
0,0.000677285,4.59E-05,0
0,0.000849419,0.000396976,0
0,0.020245639,0.010333333,0
0,0,0,0
0,0.000676039,6.83E-05,0
0,0.000775701,0.000190371,0
0,0.001125371,0.004620092,0
0,0.037408191,0.005110597,0
0,0.005900629,0.000460818,0
0,0.018424679,0.003045464,0
0,0.024355227,0.007922533,0
0,0.00364461,0.001149069,0
0,0,0,0
0,5.90E-05,3.13E-06,0
0,0.011114441,0.001582826,0
0,0.017413914,0.001161307,0
0,0.00414334,0.000860806,0
0,0.011586327,0.005553192,0
0,0,0,0
0,0.000338449,1.15E-05,0
0,0,0,0
0,0.000572151,6.55E-05,0
0,0,0,0
0,0.000349002,1.22E-05,0
0,0.009237508,0.005409623,0
0,0.002461142,0.00129979,0
0,0.005499896,0.000513933,0
0,0.00058722,3.45E-05,0
0,0.004227612,0.000686,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.011518273,0.001341854,0
0,0.005773503,0.003333333,0
0,0.001336306,0.000666667,0
0,0,0,0
0,0.000181518,3.29E-06,0
0,0.003664428,0.001145877,0
0,0,0,0
0,0.004362976,0.003869861,0
0,0,0,0
0,0.000289037,8.35E-06,0
0,0.001188376,0.001759004,0
0,0.00355763,0.003403861,0
0,0.0006809,8.57E-05,0
0,4.79E-05,2.06E-06,0
0,0.001543033,0.000238095,0
0,0.00989209,0.003572523,0
0,0.007095799,0.000993604,0
0,0.033693997,0.005355433,0
0,0.010074866,0.001941349,0
0,0.002042194,0.00184592,0
0,0.002182179,0.00047619,0
0,0,0,0
0,0.000340997,1.16E-05,0
0,0.01793317,0.001297604,0
0,0,0,0
0,0.001333918,3.30E-05,0
0,0,0,0
0,0,0,0
0,0.006746192,0.017698664,0
0,0.002401004,0.000163403,0
0,0.006692116,0.001470753,0
0,0.00306888,0.000657362,0
0,0,0,0
0,0.03720585,0.016097716,0
0,0.003333333,0.001111111,0
0,0.002236068,0.001666667,0
0,0,0,0
0,0,0,0
0,0.009694366,0.008561298,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.014810519,0.006297479,0
0,0.012306589,0.003704008,0
0,0.023145038,0.009863614,0
0,0.001561738,0.000243902,0
0,0,0,0
0,0,0,0
0,0.004158733,0.00079305,0
0,0.035010276,0.005597409,0
0,0,0,0
0,0.005011832,0.001804196,0
0,0.015108539,0.006408217,0
0,0,0,0
0,0.002654432,7.42E-05,0
0,0.000785947,0.000130081,0
0,0.00084149,0.000502556,0
0,0,0,0
0,0.001013161,5.19E-05,0
0,0.005763049,0.000628264,0
0,0.007392616,0.00084929,0
0,0,0,0
0,0,0,0
0,0.009517003,0.002594112,0
0,0.021034051,0.025106125,0
0,0,0,0
0,0.003352941,0.000661598,0
0,0.006682073,0.007568059,0
0,0.006070085,0.001361854,0
0,0,0,0
0,0.006635495,0.005344,0
0,0.008065858,0.006103035,0
0,0.003563505,0.001739925,0
0,0.002752352,0.000154021,0
0,0.001251959,7.87E-05,0
0,0.003520416,0.005140127,0
0,0.006251723,0.000981557,0
0,0,0,0
0,0.014040302,0.01202381,0
0,0.017125944,0.008409887,0
0,0,0,0
0,0,0,0
0,0.029631853,0.010817567,0
0,0.000455488,2.07E-05,0
0,0.001546768,0.000579408,0
0,0.000185249,3.43E-06,0
0,0.052350781,0.018407709,0
0,0.001664608,0.002267454,0
0,0.001873379,0.000496458,0
0,0.02665496,0.005585138,0
0,0.014815285,0.001252117,0
0,0.008415674,0.000762904,0
0,0.002423366,0.000320007,0
0,0.004825998,0.001103462,0
0,0.010810154,0.004795093,0
0,0.016256708,0.003599937,0
0,0.015134864,0.012979544,0
0,0.016759252,0.004219598,0
0,0.001723981,0.000141015,0
0,0.007306583,0.00095829,0
1.608406816,0.00254683,0.004915037,0
0,0,0,0
0,0.004452272,0.002478559,0
0,0.000980581,9.62E-05,0
0,0.012898157,0.002598105,0
0,0,0,0
0,0,0,0
0,0.001741225,0.000127644,0
0,0.004887561,0.009002425,0
0,0.001015346,0.000103093,0
0,0.042016762,0.012612884,0
0,0.011633923,0.007127773,0
0,0,0,0
0,0.002834259,0.000963991,0
0,0,0,0
0,0.004334373,0.000820305,0
0,0,0,0
0,0.000795557,6.33E-05,0
0,0.027966864,0.012410677,0
0,0.000221676,4.91E-06,0
0,0.002294157,0.000526316,0
0,0.002032251,0.000184944,0
0,0,0,0
0,0.000222407,0.000327809,0
0,0,0,0
0,0.017033474,0.041783514,0
0,0.014623723,0.002085383,0
0,0,0,0
0,0.001968178,0.001036232,0
0,0.003926927,0.000874589,0
0,0.032748448,0.006505163,0
0,0.002672612,0.000714286,0
0,0,0,0
0,0,0,0
0,0.000590281,3.48E-05,0
0,0.000764719,5.85E-05,0
0,0,0,0
0,0.005081493,0.000601999,0
0,0,0,0
0,0.000755081,0.001529974,0
0,0.003658578,0.000356128,0
0,0.002132007,0.000454545,0
0,0,0,0
0,0.001796053,0.000322581,0
0,0.005348907,0.002994879,0
0,0.002127704,0.000232586,0
0,0.041812139,0.013010014,0
0,0.007300506,0.004955186,0
0,0.007082462,0.001435799,0
0,0,0,0
0,0.000191658,0.000166847,0
0,0.000102557,2.24E-05,0
0,0.004281092,0.002231245,0
0,0.0025,0.000625,0
0,0.000352017,1.24E-05,0
0,0.000281792,0.000165255,0
0,0.002209123,0.000244048,0
0,0.012253576,0.00124292,0
0,0.000572598,3.28E-05,0
0,0.001543033,0.000238095,0
0,4.16E-05,6.21E-06,0
0,0.048699882,0.008444553,0
0,0.004080269,0.001279674,0
0,0.000363937,1.32E-05,0
0,0.002415653,0.000152582,0
0,0.000821995,0.000263158,0
0,0,0,0
0,0.000263249,6.93E-06,0
0,0.000821995,0.000263158,0
0,0,0,0
0,0.02576027,0.008308995,0
0,0.001091089,0.000119048,0
0,0.002309998,0.00026861,0
0,0.000292603,3.41E-05,0
0,0.00039571,7.92E-06,0
0,0,0,0
0,0,0,0
0,0.000941772,4.44E-05,0
0,0.001272422,5.45E-05,0
0,0,0,0
0,0.007443776,0.003441414,0
0,0.007505055,0.006951953,0
0,0.00079749,6.20E-05,0
0,0,0,0
0,0,0,0
0,0.004200267,0.004537415,0
0,0.00584656,0.00207994,0
0,0.017254424,0.00736293,0
0,0.000263249,6.93E-06,0
0,0.00891589,0.002126463,0
0,0.010521433,0.004464259,0
0,0.009976953,0.008458503,0
0,0.001304678,0.001157985,0
0,0,0,0
0,0.008925183,0.004272346,0
0,0.003353227,0.000129803,0
0,0.001341337,9.03E-05,0
0,0,0,0
0,0.022912555,0.003983557,0
0,0.00966301,0.001960832,0
0,0.007036895,0.003434414,0
0,0.004397726,0.006182142,0
0,0.004371589,0.000701771,0
0,0.009730652,0.001729285,0
0,0.007544824,0.001684529,0
0,0.003004341,0.000180858,0
0,0,0,0
0,0.019820641,0.009469216,0
0,0.003518786,0.000532217,0
0,0.046840316,0.013984964,0
0,0.007725261,0.003640869,0
0,0.004184033,0.000851001,0
0,0.020201716,0.004137739,0
0,0.003968214,0.009869144,0
0,0.003376953,0.016699561,0
0,0.033413819,0.004773191,0
0,0.002147303,0.000119168,0
0,0.000428746,7.30E-05,0
0,0.105772149,0.049606228,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.009013024,0.003040322,0
0,0,0,0
0,0.010540332,0.002543232,0
0,0.001806328,0.000929334,0
0,0.001725711,0.000936139,0
0,0.000335442,3.45E-05,0
0,0.000637577,4.07E-05,0
0,0.013669397,0.001399794,0
0,0.000181518,3.29E-06,0
0,0.005275652,0.000936448,0
0,0.009119923,0.002249928,0
0,0.00058722,3.45E-05,0
0,0.001165238,0.000364207,0
0,0.003135661,0.000759803,0
0,0.000281409,4.13E-05,0
0,0.003128443,0.000156479,0
0,0.005750255,0.001902264,0
0,0.010537658,0.004022324,0
0,0,0,0
0,0.008849036,0.000645066,0
0,0.007951951,0.005046269,0
0,0,0,0
0,0.005352587,0.002077519,0
0,0.000474784,4.83E-05,0
0,0.006627384,0.001362963,0
0,0,0,0
0,0.001191391,5.84E-05,0
0,0.001014537,8.94E-05,0
0,0.000340928,3.87E-05,0
0,0.000968563,3.69E-05,0
0,0.029871318,0.017078755,0
0,0.012916284,0.002188367,0
0,0.031094644,0.004529387,0
0,0.00476007,0.000285835,0
0,0.002921358,0.003631861,0
0,0,0,0
0,0.003138164,0.000523822,0
0,0.001368719,0.000189091,0
0,0.028929684,0.012283248,0
0,0,0,0
0,0.000637818,1.36E-05,0
0,0.004270313,0.002700905,0
0,0,0,0
0,0.003061627,0.000217812,0
0,0.013673764,0.010806385,0
0,0.051837857,0.017314523,0
0,0.032849685,0.026474482,0
0,0.006289701,0.000992129,0
0,0.009381249,0.001403543,0
0,0,0,0
0,0.001568925,0.001926197,0
0,7.41E-05,4.94E-06,0
0,0.000655005,2.19E-05,0
0,0.032529762,0.010204042,0
0,0.000735215,5.41E-05,0
0,0.001866587,0.001702381,0
0,0.000234404,5.49E-06,0
0,0.008556252,0.006543921,0
0,0.000299208,8.95E-06,0
0,0.000536056,0.000113636,0
0,0,0,0
0,0.001823754,0.001415026,0
0,0.015400982,0.004313546,0
0,0.005647511,0.000741375,0
0,0.000749229,0.000159883,0
0,0.000196765,0.000106423,0
0,0.020704227,0.007822336,0
0,0.000474396,0.000285697,0
0,0.025323173,0.006087566,0
0,0.006150011,0.001619971,0
0,0,0,0
0,0,0,0
0,0.00032575,5.97E-05,0
0,0.001272262,0.001473064,0
0,0,0,0
0,0,0,0
0,0.001291339,0.000279644,0
0,0.002723744,0.000372268,0
0,0,0,0
0,0.028619108,0.008517533,0
0,0,0,0
0,0.004392252,0.014775392,0
0,0,0,0
0,0,0,0
0,0.000737983,0.000839514,0
0,0.003080361,0.000610154,0
0,0.001620296,0.000581138,0
0,0.005442237,0.000734567,0
0,0.009133166,0.007157022,0
0,0.001341337,9.03E-05,0
0,0.00280279,0.000223514,0
0,0.000451474,0.000576426,0
0,0,0,0
0,0.019329983,0.003171921,0
0,0.06417114,0.018823937,0
0,0,0,0
0,0,0,0
0,0.002396446,0.000103045,0
0,0.013615995,0.002466767,0
0,0.00168415,9.57E-05,0
0,0.003475747,0.000457887,0
0,0,0,0
0,0.006014146,0.003076386,0
0,0.010745703,0.003183318,0
0,0.009145579,0.001746132,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.008293782,0.000796771,0
0,0,0,0
0,0.0052352,0.000613674,0
0,0,0,0
0,0.002742094,0.00032587,0
0,0.004215917,0.000568987,0
0,0.002132007,0.000454545,0
0,0.000263249,6.93E-06,0
0,0.001192005,0.000527901,0
0,0.000995373,8.87E-05,0
0,0.003006989,0.000266515,0
0,0.000721688,0.000204082,0
0,0,0,0
0,0.017225006,0.00569246,0
0,0.015661891,0.004587981,0
0,0.016016261,0.003979116,0
0,0.021816375,0.006165962,0
0,0.032459822,0.009170501,0
0,0.007071068,0.005,0
0,0.003202845,0.000717012,0
0,0.03078616,0.015672579,0
0,0.003548865,0.004834708,0
0,0.002281322,0.002334648,0
0,0.022410432,0.007753374,0
0,0.003465553,0.001382152,0
0,0,0,0
0,0,0,0
0,0.029411043,0.025173239,0
0,0.006745385,0.002906032,0
0,0.005227539,0.004661426,0
0,0,0,0
0,0.000743294,5.52E-05,0
0,0,0,0
0,0,0,0
0,0.001251878,0.000198336,0
7.326048013,0.00748084,0.028614158,0
0,0.000403567,1.63E-05,0
0,0.004441156,0.000885153,0
0,0,0,0
0,0,0,0
0,0.000985329,9.71E-05,0
0,0,0,0
0,0.000119763,5.73E-06,0
0,0.003596309,0.001118027,0
0,0.002991126,0.004549076,0
0,0.000369537,2.73E-05,0
0,0.012923633,0.001919048,0
0,0.001924801,9.05E-05,0
0,0.001961161,0.000384615,0
0,0.000165431,2.74E-06,0
0,0,0,0
0,0.003710519,0.0002252,0
0,0.006143977,0.001621912,0
0,0.009462991,0.001829324,0
0,0.005682029,0.000779374,0
0,0.025309416,0.009911707,0
0,0,0,0
0,0,0,0
0,0.004764185,0.001327866,0
0,0.025946165,0.007679574,0
0,0,0,0
0,0.003358808,0.009959797,0
0,0,0,0
0,0.01690918,0.004864291,0
0,0.001285399,4.87E-05,0
0,0.025228142,0.006282441,0
0,0.007129859,0.000483631,0
0,0.000211336,4.47E-06,0
0,0,0,0
0,0.000635392,2.15E-05,0
0,0.00252911,0.00027186,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001798237,0.004408385,0
0,0.020786151,0.005791354,0
0,0.012478396,0.005681847,0
0,0,0,0
0,0.000390217,0.000210018,0
0,0,0,0
0,0.001230663,0.001205481,0
0,0.001889822,0.000357143,0
0,0.003494346,0.00452844,0
0,0.005168034,0.005524278,0
38.85178189,0.001718023,0.005543763,0
0,0.001199973,6.51E-05,0
0,0.002433423,0.000206523,0
0,0,0,0
0,0.019452479,0.005082942,0
0,0,0,0
0,0.00530123,0.001059433,0
0,0,0,0
0,0.004685339,0.00343687,0
0,0.006377501,0.004664751,0
0,0.000330049,1.09E-05,0
0,0.001868893,7.36E-05,0
0,0,0,0
0,0.003756428,0.000626539,0
0,0.002146894,0.000235778,0
0,0,0,0
0,0.000616626,3.80E-05,0
0,0.001848684,0.000192092,0
0,0.002081885,0.010844326,0
0,0.001291431,6.09E-05,0
0,0.000157877,9.96E-06,0
0,0.009847007,0.001548319,0
0,0.00643165,0.002756762,0
0,0.001561738,0.000243902,0
0,0.015063716,0.006735262,0
0,0.000685074,2.47E-05,0
0,0.003565042,0.000288425,0
0,0,0,0
0,0.000801793,0.000524282,0
0,0.005522548,0.004632966,0
0,0.010526841,0.005339714,0
0,0.001723779,0.001247105,0
0,0.008578945,0.001053869,0
0,0,0,0
0,0.006823368,0.000948272,0
0,0.001135268,0.000194193,0
0,0,0,0
0,0.000543125,2.95E-05,0
0,0.001186782,0.000140845,0
0,0.023702106,0.005740242,0
0,0.043106818,0.018708324,0
0,0.000838911,1.77E-05,0
0,0.057201282,0.025130626,0
0,0.018920339,0.002179408,0
0,0.001369731,0.000353422,0
0,0,0,0
0,0.017168767,0.011495885,0
0,0,0,0
0,0.001447978,0.001344949,0
0,7.04E-05,0.000225499,0
0,0,0,0
0,0.014203768,0.001748987,0
0,0.000331862,1.10E-05,0
0,0.001688454,0.00017104,0
0,0,0,0
0,0.01043452,0.002481651,0
0,0,0,0
0,0,0,0
0,0.010159898,0.001646874,0
0,4.75E-05,1.10E-05,0
0,0.008957263,0.000971588,0
0,0,0,0
0,3.67E-05,2.16E-06,0
0,0,0,0
0,0,0,0
0,0.000957826,9.17E-05,0
0,0.004274209,0.000631743,0
0,0.003527414,0.001471071,0
0,0.014962947,0.01329508,0
0,0.01063372,0.004822426,0
0,0.002773501,0.000769231,0
0,0.002632122,0.001033244,0
0,0.0112072,0.000905316,0
0,0.003015113,0.000909091,0
0,0,0,0
0,0,0,0
0,0.004916,0.006097381,0
0,0,0,0
0,0,0,0
0,0.007346383,0.00080188,0
0,0.006599912,0.001145513,0
0,0.000247987,0.000189755,0
0,0.006457207,0.006960095,0
0,0.004242437,0.001792654,0
0,0.001334085,0.000538259,0
0,0,0,0
0,0,0,0
0,0.001869017,6.22E-05,0
0,0,0,0
0,0.011734091,0.029439498,0
0,0.001418347,0.000108283,0
0,0.000670668,8.98E-05,0
0,0.000632456,4.00E-05,0
0,0.015796257,0.006461759,0
0,0,0,0
0,0,0,0
0,0.031525938,0.005253102,0
0,0.013109295,0.01280189,0
0,0.005519616,0.000861584,0
0,0,0,0
0,0,0,0
0,0.004562435,0.001071429,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.007499329,0.00064828,0
0,0.005795858,0.001193186,0
0,0.001847973,0.000172831,0
0,0,0,0
0,0,0,0
0,0.000238028,5.67E-06,0
0,0.001058265,5.75E-05,0
0,0,0,0
0,0.00130757,0.000219716,0
0,0,0,0
0,0,0,0
0,0.000309356,0.000604556,0
0,0,0,0
0,0.006057177,0.003395669,0
0,0.031424304,0.005449837,0
0,0.032216684,0.002627409,0
0,0.001097523,5.32E-05,0
0,0.006491451,0.001746099,0
0,0,0,0
0,0.007115613,0.000582298,0
0,0.001349121,0.00587935,0
0,0,0,0
0,0.003799441,0.000652413,0
0,0,0,0
0,0.000464238,0.0003125,0
0,0.01217285,0.002525094,0
0,0.001254144,4.06E-05,0
0,0.00014649,8.58E-06,0
0,0,0,0
0,0.004304573,0.00047031,0
0,0.000519548,1.62E-05,0
0,0.002666031,0.002177058,0
0,0.00443849,0.000417476,0
0,0.032826173,0.010331836,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.009400182,0.001450727,0
0,0,0,0
0,0,0,0
0,0.007886204,0.001414286,0
0,0.001275905,8.65E-05,0
0,0.012941675,0.009718669,0
0,0.004468535,0.000891556,0
0,0.000584399,0.000237094,0
0,0.003131538,0.003004999,0
0,0,0,0
0,0.006841075,0.000802666,0
0,0.003380485,0.002390529,0
0,0.002773501,0.000769231,0
0,0.051318634,0.016911127,0
0,0.002395675,0.000937749,0
0,0.007529651,0.003308717,0
0,0.007021493,0.001549235,0
0,0,0,0
0,0,0,0
0,0.011118081,0.009587114,0
0,0.001649244,9.99E-05,0
0,0,0,0
0,0.007402565,0.005010989,0
0,0.001054631,0.000256383,0
0,0.000794732,0.001734595,0
0,0.004281532,0.000807789,0
0,0.000386032,7.47E-06,0
0,0.009722491,0.000723238,0
0,8.71E-05,0.000170098,0
0,0.000143725,2.07E-06,0
0,0.006326431,0.002569351,0
0,0.067167482,0.017467312,0
0,0.0025,0.000625,0
0,0.00367884,0.000715924,0
0,0.004472136,0.002,0
0,0,0,0
0,0.015186243,0.004922519,0
0,0,0,0
0,0.00116626,4.55E-05,0
0,0.000928477,0.000333333,0
0,0.001529835,0.001557428,0
0,0.003202622,0.000246328,0
0,0.007098507,0.001031169,0
0,0.007071068,0.005,0
0,0.001902641,0.00286085,0
0,0.008595555,0.006355631,0
0,0.003739177,0.002804613,0
0,0,0,0
0,0,0,0
0,0.028902292,0.005945452,0
0,0.000935436,7.34E-05,0
0,0.002319024,0.000213164,0
0,0.016211447,0.002615315,0
0,0.000270761,1.66E-05,0
0,0.000575435,3.31E-05,0
0,0.000631165,4.19E-05,0
0,0,0,0
0,0.002667391,0.0066755,0
0,0.004958635,0.001006738,0
0,0.064285731,0.025253181,0
0,0,0,0
0,0,0,0
0,0.010623702,0.003091012,0
0,0.002284119,0.000111855,0
0,0,0,0
0,0.010990134,0.002015071,0
0,0.001830305,0.000874827,0
0,0.005718868,0.000876099,0
0,0.005773503,0.003333333,0
0,0,0,0
0,0.001481747,0.000294428,0
0,0.00114803,0.000521187,0
0,0.018121986,0.00535087,0
0,0.05568376,0.020046318,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.004483601,0.004482285,0
0,0.002936774,0.000605419,0
0,0,0,0
0,0.014202593,0.00811988,0
0,0.018987723,0.002376502,0
0,2.30E-05,3.38E-06,0
0,0,0,0
0,0.001836473,9.85E-05,0
0,0.006942764,0.003350984,0
0,0.006334782,0.029301457,0
0,0.001058094,0.000124019,0
0,0,0,0
0,0.001590465,0.000243878,0
0,0.01710424,0.008470208,0
0,0,0,0
0,0.006787427,0.002440775,0
0,0.000236096,5.57E-06,0
0,0,0,0
0,0.025493255,0.006708141,0
0,0.000674192,0.000390331,0
0,0.037862952,0.006662538,0
0,0.003504349,0.001894614,0
0,0.015778762,0.005456769,0
0,0.009675981,0.00317298,0
0,0,0,0
0,0.001656143,0.000224959,0
0,0,0,0
0,0.007013185,0.004644903,0
0,0.00844029,0.001055993,0
0,0,0,0
0,0.011923654,0.006285714,0
0,0,0,0
0,0,0,0
0,0.005208903,0.001876664,0
0,0.000334077,1.12E-05,0
0,0,0,0
0,0,0,0
0,0.009527595,0.009242253,0
0,0.001625823,0.000170374,0
0,0.002494242,0.000330859,0
0,0.012413721,0.009854699,0
0,0.012124746,0.00274146,0
0,0.016745131,0.00095086,0
0,0,0,0
0,0.002340361,0.001073059,0
0,0.007527144,0.000908338,0
0,0,0,0
0,0,0,0
0,0.018863247,0.00517286,0
0,0.004008732,0.00104749,0
0,0.001854447,0.000123648,0
0,0.001951663,0.00019134,0
0,0,0,0
0,0.001825742,0.000333333,0
0,0,0,0
0,0,0,0
0,0.003171105,0.001719823,0
0,0,0,0
0,0.001368523,0.000101053,0
0,0.009484226,0.005217224,0
0,0.001767767,0.002,0
0,0,0,0
0,0,0,0
0,0.010184359,0.006039403,0
0,0,0,0
0,0.003404695,0.001299604,0
0,0.000857493,7.35E-05,0
0,0.000506398,8.76E-05,0
0,0,0,0
0,0.005423744,0.002074518,0
0,0.017011559,0.028779017,0
0,0.013292424,0.006510102,0
0,0.005319948,0.001079686,0
0,0.0091969,0.007079236,0
0,0,0,0
0,0.002710571,0.000848115,0
0,0.002953899,0.007312763,0
0,0.001784598,0.001596097,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.003546229,0.000386392,0
0,0,0,0
0,0.012468006,0.003205264,0
0,0.012056916,0.001711911,0
0,0.014241643,0.004765629,0
0,0.00038208,1.46E-05,0
0,0,0,0
0,0.002802427,0.000712542,0
0,0.004579071,0.00046369,0
0,0,0,0
0,0.002300013,0.000340829,0
0,0.003137489,0.007368769,0
0,0.004955553,0.000340746,0
0,0.004321942,0.003539683,0
0,0,0,0
0,0.003103225,0.001678963,0
0,0.001796053,0.000322581,0
0,0.005768231,0.003744429,0
0,0,0,0
0,0.009751328,0.001484561,0
0,0.003651018,0.002054953,0
0,0.000413793,1.88E-05,0
0,0.030689141,0.019166667,0
0,0.008362703,0.001154267,0
0,0,0,0
0,0.026777398,0.011974157,0
0,0,0,0
0,0,0,0
0,0.03983122,0.012874912,0
0,0.004860504,0.002015083,0
0,0.002771982,0.000230038,0
0,0.002269868,0.000510836,0
0,0.006466957,0.002830736,0
0,0.000233316,5.44E-06,0
0,0,0,0
0,0.003490899,0.005505571,0
0,0.010673976,0.003968865,0
0,0.003798674,0.000732323,0
0,0.003066069,0.00379133,0
0,0.003809019,0.001257479,0
0,0.000272367,2.96E-05,0
0,0.029116821,0.016376031,0
0,0.00956352,0.003771591,0
0,0.004888031,0.000732802,0
0,0,0,0
0,0.000305424,3.72E-05,0
0,0.006036583,0.006658109,0
0,6.62E-05,5.47E-06,0
0,0.000632456,4.00E-05,0
0,0.00078363,0.000223454,0
0,0,0,0
0,0.000222718,7.75E-05,0
0,0.000293591,0.000221543,0
0,0.011407416,0.004109167,0
0,0.005978279,0.000507529,0
0,0.002764058,0.001134067,0
0,0.000957826,9.17E-05,0
0,0.008828621,0.001595992,0
0,0.002992749,0.00436717,0
0,0.000256833,2.63E-05,0
0,0.003504194,0.00296256,0
0,0.00122991,7.81E-05,0
0,0.00940086,0.00101829,0
0,0.004075236,0.002867544,0
0,0.001589464,0.000454275,0
0,0,0,0
0,0.000564333,3.18E-05,0
0,0.006797036,0.000720344,0
0,0.001620708,0.000624452,0
0,0.001306312,0.000406118,0
0,0,0,0
0,0.012377498,0.003924139,0
0,0,0,0
0,0.027273164,0.004444924,0
0,0.032345112,0.006763792,0
0,0.001934434,0.000211024,0
0,0.002163789,0.000132307,0
0,0,0,0
0,0,0,0
0,0.00186517,0.002506584,0
0,0.009704321,0.004598958,0
0,0.000291606,8.50E-06,0
0,0.006956446,0.00349881,0
0,0.001816816,0.001086527,0
0,0.058394728,0.026564136,0
0,0,0,0
0,0.001682662,9.89E-05,0
0,0.036541532,0.010367103,0
0,0,0,0
0,0,0,0
0,0.001463911,0.000186456,0
0,0.001054093,0.000111111,0
0,0.000842152,7.09E-05,0
0,0,0,0
0,0.019327066,0.00706484,0
0,0.00311844,0.000155288,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001964422,0.000669501,0
0,0.006287153,0.001199395,0
0,0.004637607,0.000424262,0
0,0.000176146,0.000640919,0
0,0.003402957,0.002537782,0
0,0.011109647,0.003894548,0
0,0.051050793,0.014043542,0
0,0.002453826,0.000408887,0
0,0.000117688,5.54E-06,0
0,0,0,0
0,0,0,0
0,0.006913367,0.006757016,0
0,0.000272671,7.43E-06,0
0,0.004316961,0.000207396,0
0,0.029683732,0.004600763,0
0,0.014653962,0.006232582,0
0,0.000102967,4.24E-06,0
0,0.016173392,0.004963732,0
0,0.010287732,0.004171569,0
0,0.005503053,0.000401189,0
0,0.001303772,9.01E-05,0
0,0.000170439,4.76E-05,0
0,0.00023051,5.31E-06,0
0,0.013654195,0.001553801,0
0,0,0,0
0,0.007419012,0.001261179,0
0,0,0,0
0,0.001670754,0.000535454,0
0,0.001474385,7.65E-05,0
0,0,0,0
0,0.007672612,0.003214286,0
0,0.015978125,0.010923229,0
0,0,0,0
0,0.001957716,0.000314394,0
0,0,0,0
0,0.001490712,0.000222222,0
0,0.010084007,0.005341459,0
0,0,0,0
0,0.003254073,0.000401403,0
0,0.002044116,0.000213322,0
0,0.003599222,0.000513724,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.019552805,0.001964618,0
0,0,0,0
0,0.011463842,0.003053394,0
0,0.019691715,0.005039436,0
0,0.100753974,0.03281122,0
0,0.001334966,4.58E-05,0
0,0.006299091,0.003360958,0
0,0,0,0
0,0,0,0
0,0.027408474,0.00563075,0
0,0.002044116,0.000213322,0
0,0.000196404,0.000382908,0
0,0.033806083,0.012600071,0
0,0.010874613,0.005475497,0
0,0,0,0
0,0.009089368,0.012327702,0
0,0,0,0
0,0.004723787,0.000621065,0
0,0,0,0
0,0.029423129,0.007524197,0
0,0.001959291,0.000185187,0
0,0.009987825,0.004143163,0
0,0.000239182,2.28E-05,0
0,0.003894063,0.000266847,0
0,0.002005008,0.000242617,0
0,0.000650709,2.28E-05,0
0,0,0,0
0,0.00235001,9.29E-05,0
0,0.002928319,0.000927472,0
0,0.004718258,0.000567569,0
0,0.034144489,0.01359351,0
0,0.034448605,0.008753884,0
0,0,0,0
0,0.016360539,0.006820493,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001036539,0.001574691,0
0,0.018638583,0.005243741,0
0,0.036922194,0.004204754,0
0,0.007709474,0.001716181,0
0,0.002030954,0.000150977,0
0,0.003512118,0.006597973,0
0,0,0,0
0,0.015627314,0.007788524,0
0,0,0,0
0,0.002280243,0.000292443,0
0,0.0126702,0.000796894,0
0,0.013708106,0.002514384,0
0,0.012029255,0.001772638,0
