AA,CS,JS,RA,Label
0,0,0,0,0
0,0.00429067,0.001781252,0,0
0,0.009311339,0.001709034,0,0
0,0.000169443,2.57E-05,0,0
0,0,0,0,0
0.361975152,0.005362366,0.007743756,9.92E-05,0
0,0,0,0,0
0,0.013066264,0.007886931,0,0
0,0.012104014,0.011737113,0,0
0,0.007701149,0.001472249,0,0
0.121249128,0.001352318,0.000395377,0.000261917,0
0,0.003555785,0.00066487,0,0
0,0.004132541,0.000468578,0,0
0,0,0,0,0
0,0.002351361,0.000112713,0,0
0.104046061,0.000433963,0.000163934,6.70E-05,0
0,0.003470004,0.00930823,0,0
0,0.000143725,2.07E-06,0,0
0,0.000428721,4.02E-05,0,0
0,0.006423876,0.001658165,0,0
0,0.020051491,0.00593667,0,0
0,0,0,0,0
0,0,0,0,0
0,0.008572113,0.003239943,0,0
0,0.015079449,0.001696608,0,0
0.077968063,0.007241556,0.004573088,2.69E-06,0
0,0.007249443,0.014227561,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.001039185,0.000830842,0,0
0.262947489,0.022889686,0.014819605,3.46E-05,0
0,0,0,0,0
0,0,0,0,0
0,0.001414826,0.003386498,0,0
0,0.001295984,0.000564709,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000183309,5.29E-05,0,0
0,0,0,0,0
0.086966546,0.00585386,0.00228818,1.01E-05,0
0,0.001498048,6.21E-05,0,0
0.371745484,0.004026994,0.006725683,0.000105576,0
0,0.010312357,0.002460668,0,0
0.08554461,0.00375227,0.001382047,8.38E-06,0
0.086732718,0.019994889,0.004949494,9.83E-06,0
0,0,0,0,0
0,0,0,0,0
0,0.000434372,1.89E-05,0,0
0,0.007072654,0.001585098,0,0
0,0.000603699,0.000105665,0,0
0.179875797,0.00694939,0.026961328,2.98E-05,0
0,0.002488537,0.001449191,0,0
0,0.003379559,0.000583968,0,0
0,0.002986218,0.006033905,0,0
0,0.002896578,0.001970233,0,0
0,0.026818162,0.016787152,0,0
0,0.001666667,0.000277778,0,0
0.752190132,0.003517072,0.009355938,0.001158858,0
0,0,0,0,0
0.086278607,0.00738037,0.000856317,9.25E-06,0
0,0.001085333,0.000163993,0,0
0,0,0,0,0
0,0.000116658,5.44E-06,0,0
0,0.000426014,1.81E-05,0,0
0,0.000324272,1.05E-05,0,0
0,0.017460096,0.007238368,0,0
0,9.25E-05,3.42E-06,0,0
0,0.00224311,0.000737817,0,0
0,0.008885437,0.001315289,0,0
0,0.006564816,0.004597831,0,0
0,0,0,0,0
0,0.00125813,8.40E-05,0,0
0,0.005784941,0.001435583,0,0
0,0.001503198,0.000327605,0,0
0.087895374,0.010142316,0.002363777,1.15E-05,0
0.077516816,0.014682983,0.002572434,2.50E-06,0
0,0.002449908,0.00013475,0,0
0,0.004127008,0.000556052,0,0
0,0,0,0,0
0,0.011499666,0.003630133,0,0
0,0.002239155,0.000278221,0,0
0,0.006060893,0.001348485,0,0
0,0.001636354,0.000550265,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000928547,3.09E-05,0,0
0,0,0,0,0
0,0.001113784,0.0012477,0,0
0,0.000389545,1.52E-05,0,0
0,0.000796286,0.000135926,0,0
0,0,0,0,0
0.073830359,0.008533994,0.001515242,1.31E-06,0
0,0.000492391,0.001252381,0,0
0,0,0,0,0
0,0.012562028,0.000975419,0,0
0,0,0,0,0
0,0,0,0,0
0.088114179,0.002925484,0.000292448,1.18E-05,0
0.073830359,0.028191354,0.01431153,1.31E-06,0
0,0,0,0,0
0,0.004579516,0.001816115,0,0
0,0.002723153,0.000152298,0,0
0,0,0,0,0
0,0,0,0,0
0.073830359,0.001293853,0.001173492,1.31E-06,0
0,0.007711305,0.001565007,0,0
0,0.031044489,0.021438472,0,0
0,0.006025978,0.002605263,0,0
0,0.003243875,0.002044181,0,0
0,0.00028105,7.90E-06,0,0
0,0.009876354,0.00049679,0,0
0,0,0,0,0
0,0,0,0,0
0.110943521,0.003786237,0.009538768,0.000121743,0
0,0.002236068,0.001666667,0,0
0,0.002292461,0.002064473,0,0
0,0,0,0,0
0,0.006589239,0.001416685,0,0
0,0,0,0,0
0,0.002890148,0.000202441,0,0
0,0.025689141,0.016666667,0,0
0,0.001761374,0.000169315,0,0
0,0.006396637,0.00237037,0,0
0,0.000239525,5.74E-06,0,0
0,0.021056005,0.00493387,0,0
0,0.000234404,1.10E-05,0,0
0,0,0,0,0
0,0,0,0,0
0,0.002041241,0.001428571,0,0
0,0.002386132,0.000190451,0,0
0,0.000949837,4.53E-05,0,0
0,0.004656676,0.000371764,0,0
0,0.000340601,1.16E-05,0,0
0,0.002125377,0.001346752,0,0
0.073830359,0.006153697,0.004124771,1.31E-06,0
0,0.000325908,0.000301405,0,0
0,0.017263382,0.005620531,0,0
0,0.025274741,0.004726666,0,0
0,0.001607282,0.001365048,0,0
0.077516816,0.031314561,0.010518447,2.50E-06,0
0,0.001016781,7.83E-05,0,0
0,0.000165431,2.74E-06,0,0
0,0.000771517,5.95E-05,0,0
0,0.025417186,0.00299211,0,0
0,0.001532626,0.000365011,0,0
0,0.026255938,0.005324812,0,0
0,0.000523054,0.000853916,0,0
0.104778405,0.008884513,0.004094866,7.16E-05,0
0,0.001668698,0.000110738,0,0
0,0.022826929,0.004540616,0,0
0,0.001469553,5.66E-05,0,0
0,0.040341103,0.009278449,0,0
0,0.008664942,0.007233368,0,0
0.073830359,0.01574637,0.015533698,1.31E-06,0
0,0,0,0,0
0,0.037192172,0.011703759,0,0
0,0,0,0,0
0,0,0,0,0
0.073830359,0.032333265,0.004139245,1.31E-06,0
0,0.000693375,4.81E-05,0,0
0,0.006087687,0.001493842,0,0
0,0.003632209,0.002994525,0,0
0.090642352,0.0154859,0.01020875,1.62E-05,0
0,0.000583959,1.81E-05,0,0
0,0.000559781,6.20E-05,0,0
0,0,0,0,0
0.077516816,0.019234554,0.003774424,2.50E-06,0
0,0.006307577,0.000857186,0,0
0.09726584,0.006799103,0.009041988,3.43E-05,0
0,0.002102538,7.02E-05,0,0
0.073830359,0.025083767,0.005893504,1.31E-06,0
0,0.019879847,0.008008522,0,0
0,0,0,0,0
0,0.011313289,0.001924836,0,0
0,0.014130111,0.006878434,0,0
0,0.001270001,0.00016129,0,0
0,0.003925365,0.001172575,0,0
0,0,0,0,0
0,0.002343418,0.000509834,0,0
0,0.003554339,0.00043301,0,0
0,0,0,0,0
0,0.001740777,0.00030303,0,0
0,0.017108383,0.004063521,0,0
0.086430386,0.048815668,0.015706013,9.45E-06,0
0,0.012377646,0.005787879,0,0
0,0.000606788,0.000190672,0,0
0,0.006257329,0.004066127,0,0
0,0.000184084,3.39E-06,0,0
0,0,0,0,0
0,0.003608812,0.001641834,0,0
0,0.018423555,0.0029878,0,0
0,0,0,0,0
0,0.002024817,0.000987216,0,0
0,0.001312638,0.001964179,0,0
0,0.000346949,6.03E-06,0,0
0,0.004122429,0.000661655,0,0
0.076094478,0.02329217,0.004400303,1.96E-06,0
0,0.000181518,3.29E-06,0,0
0,0.000660225,0.000116098,0,0
0,0,0,0,0
0,0,0,0,0
0,0.002223254,0.000333247,0,0
0,0,0,0,0
0,0.008604724,0.002746211,0,0
0,0,0,0,0
0.083581765,0.021016255,0.002460538,6.37E-06,0
0,0.000205934,4.24E-06,0,0
0,0.009626264,0.001737667,0,0
0,0.015066325,0.003305258,0,0
0,0.000222828,4.97E-06,0,0
0,0,0,0,0
0,0.012598848,0.007527855,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.001626052,0.002594854,0,0
0,0,0,0,0
0,0,0,0,0
0.073830359,0.007377741,0.004981162,1.31E-06,0
0,0.002462578,0.00182315,0,0
0,0.004716282,0.000397349,0,0
0,0,0,0,0
0,0.032129309,0.014876765,0,0
0,0.000873635,2.86E-05,0,0
0,0,0,0,0
0,0.014637926,0.001952063,0,0
0,0.001337669,9.96E-05,0,0
0,0,0,0,0
0,0.003181504,0.001787038,0,0
0,0.001059998,0.00011236,0,0
0,0.002605415,0.003039811,0,0
0,0.000757858,0.00034083,0,0
0,0.003119879,0.000251529,0,0
0,0.004821304,0.000393157,0,0
0.086953824,0.022923428,0.004332268,1.01E-05,0
0,0.006765477,0.001370465,0,0
0,0.000520522,4.03E-05,0,0
0,0,0,0,0
0,0.000590281,6.97E-05,0,0
0,0.000928161,5.18E-05,0,0
0,0,0,0,0
0,0,0,0,0
0,0.002782178,0.000239648,0,0
0,0.000707206,0.000507682,0,0
0,0.007773955,0.006320203,0,0
0,0,0,0,0
0,0.005274549,0.009558402,0,0
0,0.00733039,0.002266275,0,0
0,0.001524986,0.000232558,0,0
0,0.000843465,3.69E-05,0,0
0,0.002583512,0.000225972,0,0
0,0,0,0,0
0,0.003853798,0.00038743,0,0
0,0.000856138,0.002194619,0,0
0,0,0,0,0
0,0.005392992,0.000320699,0,0
0,0.007198664,0.000965009,0,0
0,0,0,0,0
0,0,0,0,0
0,0.004321978,0.000799727,0,0
0,0,0,0,0
0.090663108,0,0,1.62E-05,0
0.077968063,0.016085427,0.002151762,2.69E-06,0
0,0.027146281,0.01160413,0,0
0,0.001856953,0.000344828,0,0
0.09040609,0.009035655,0.001129554,1.57E-05,0
0,0.008164895,0.003622026,0,0
0,0,0,0,0
0,0.001825742,0.000333333,0,0
0,0,0,0,0
0,0.001919055,0.000140742,0,0
0.086953824,0.005565027,0.004235741,1.01E-05,0
0,0,0,0,0
0,0.001659865,0.000508781,0,0
0,0.002248987,0.00268293,0,0
0,0.043390461,0.007411348,0,0
0,0.001962895,0.000177266,0,0
0,0.000513019,0.000605367,0,0
0,0,0,0,0
0,0.00700567,0.001388974,0,0
0.095608204,0.009203094,0.002177829,2.87E-05,0
0,0.048905522,0.01209518,0,0
0.077516816,0.027557822,0.003021853,2.50E-06,0
0,0.005516464,0.00038609,0,0
0,0.002205332,0.001269535,0,0
0.192695627,0.014040734,0.011824175,6.40E-05,0
0,0.006062404,0.000384055,0,0
0.073830359,0.005568463,0.017333737,1.31E-06,0
0,0.000327913,1.08E-05,0,0
0,0,0,0,0
0,0.001848979,0.003040774,0,0
0,0.00981338,0.002817771,0,0
0,0,0,0,0
0.09040609,0.008646423,0.001100447,1.57E-05,0
0.073830359,0.034242973,0.007113712,1.31E-06,0
0,0.005952118,0.00086008,0,0
0,0,0,0,0
0,0.001804376,0.000588257,0,0
0,0,0,0,0
0,0,0,0,0
0.077968063,0.002041811,0.000314491,2.69E-06,0
0,0,0,0,0
0,0.003531736,0.000702093,0,0
0,0.005562516,0.002382333,0,0
0,0,0,0,0
0.273316497,0.00972391,0.025721688,7.80E-05,0
0,0,0,0,0
0,0.020133681,0.006458827,0,0
0,0,0,0,0
0,0.000740496,1.85E-05,0,0
0.077516816,0.02265561,0.004737132,2.50E-06,0
0,0.000424859,1.81E-05,0,0
0,0.000973889,5.20E-05,0,0
0,0,0,0,0
0,0.005842114,0.000455035,0,0
0,0,0,0,0
0,0.001002892,5.87E-05,0,0
0,0.000555556,0.000121951,0,0
0,0,0,0,0
0,0,0,0,0
0,0.008876082,0.000957023,0,0
0,0.002398094,0.000192334,0,0
0,0.000764307,0.000214713,0,0
0,0.001169152,0.001684713,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000145548,9.53E-06,0,0
0,0.012973832,0.00568641,0,0
0,0,0,0,0
0,0.002386442,0.001216043,0,0
0,0.002559986,0.000634848,0,0
0,0.001093182,0.001253926,0,0
0,0.006908894,0.001659397,0,0
0,0.013747753,0.007939615,0,0
0,0.001825013,0.001311304,0,0
0,0.006861879,0.003882414,0,0
0,0.000333912,5.46E-05,0,0
0,0,0,0,0
0,0.002850334,0.004695072,0,0
0,0.003842252,0.000342156,0,0
0,0.001471385,0.000177595,0,0
0,0.007668627,0.001537855,0,0
0,0.000764719,5.85E-05,0,0
0,0.000564333,3.18E-05,0,0
0,0.00240364,0.001577607,0,0
0,0,0,0,0
0,0.019314477,0.005475183,0,0
0,0.000929091,5.29E-05,0,0
0,0,0,0,0
0,0.010387573,0.004079401,0,0
0,0,0,0,0
0.073830359,0.00079648,0.002319554,1.31E-06,0
0,0.002334515,0.000381455,0,0
0,0.006180467,0.000527578,0,0
0,0.003927259,0.009982462,0,0
0,0.001499013,6.68E-05,0,0
0,0.000170697,2.91E-06,0,0
0,0.004446327,0.000317263,0,0
0,0.001368994,0.000313395,0,0
0,0,0,0,0
0,0.01284438,0.002364864,0,0
0,0.004190309,0.000910714,0,0
0,0,0,0,0
0,0.006784654,0.003078348,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.001004419,0.000799027,0,0
0,0.008223313,0.002811491,0,0
0,0.031717235,0.011559588,0,0
0,0.010162272,0.001392,0,0
0,0.000801715,3.22E-05,0,0
0,0.000485716,1.18E-05,0,0
0,0.008015234,0.004840075,0,0
0,0,0,0,0
0,0.000976429,5.86E-05,0,0
0,0.001671446,0.000156433,0,0
0,0.002285605,0.001440235,0,0
0,0,0,0,0
0,0.01494882,0.002857465,0,0
0,0.012736289,0.005464976,0,0
0.076094478,0.01517435,0.010513513,1.96E-06,0
0,0.009219014,0.007735609,0,0
0,0.01749315,0.0028711,0,0
0,0.005122819,0.004166667,0,0
0,0.006237646,0.003018824,0,0
0,0.005478582,0.000698117,0,0
0,0.00403046,0.001012184,0,0
0,0,0,0,0
0,0.002124057,0.000160609,0,0
0,0.004977289,0.002183252,0,0
0,0.001833424,0.001617379,0,0
0,0,0,0,0
0.844382336,0.011942689,0.025904646,0.001000666,0
0,0.000218958,3.35E-05,0,0
0,0.031565871,0.015576407,0,0
0,0.002642465,0.000475182,0,0
0,0.009442696,0.001786577,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000143725,2.07E-06,0,0
0,0.000238028,5.67E-06,0,0
0,0.013787952,0.001507486,0,0
0,0,0,0,0
0,0.002414839,0.00154577,0,0
0,0.000335943,2.28E-05,0,0
0.083581765,0.007467435,0.000535399,6.37E-06,0
0,0,0,0,0
0,0.006355747,0.001111494,0,0
0,0.001034286,5.39E-05,0,0
0,0,0,0,0
0,0.004856071,0.003081184,0,0
0,0.01354599,0.001321837,0,0
0,0.001398779,5.69E-05,0,0
0,0.001416663,0.001259526,0,0
0,0.002768753,0.001977925,0,0
0,0,0,0,0
0,0.001002014,0.00139358,0,0
0,0,0,0,0
0,0.043936136,0.025786814,0,0
0,0,0,0,0
0.216864861,0.012122352,0.012753486,0.000464053,0
0,0,0,0,0
0,0.007506293,0.001685216,0,0
0,0.004539202,0.001031746,0,0
0,0.000433157,0.001025745,0,0
0.384706839,0.005331457,0.003159741,0.002721203,0
0,0.000188411,1.60E-05,0,0
0,0.000666878,1.53E-05,0,0
0,0,0,0,0
0,0.000764227,6.48E-05,0,0
0,0.010230626,0.000831116,0,0
0,0,0,0,0
0,0.006231586,0.002103153,0,0
0.110489412,0.014646968,0.028615318,0.000117316,0
0.176457884,0.007757529,0.006876534,2.47E-05,0
0,0,0,0,0
0,5.12E-05,2.09E-05,0,0
0,0.001357621,0.00010205,0,0
0,0.003355755,0.000296226,0,0
0,0.00050702,2.57E-05,0,0
0,0.026995356,0.010902049,0,0
0,0.000706296,8.84E-05,0,0
0,0.010277656,0.003071081,0,0
0,0.005682029,0.000779374,0,0
0,0,0,0,0
0,0.001754257,0.000238495,0,0
0,0,0,0,0
0.354281199,0.006246354,0.005711192,5.09E-05,0
0,0.000858877,1.95E-05,0,0
0,0.014622209,0.00314894,0,0
0,0,0,0,0
0,0.007302438,0.000407099,0,0
0,0.001535556,8.71E-05,0,0
0.098560606,0.00209801,0.003025109,3.92E-05,0
0,0.00708655,0.00061125,0,0
0,0.003606998,0.001648018,0,0
0,0,0,0,0
0,0.005738318,0.001556114,0,0
0.179480552,0.003076007,0.005268519,2.91E-05,0
0,0.01840938,0.00900459,0,0
0,0,0,0,0
0,0.008112907,0.000697099,0,0
0,0,0,0,0
0,0.004504438,0.006611994,0,0
0.096490404,0,0,3.16E-05,0
0,0.001292363,0.003421791,0,0
0,0.00337857,0.000922301,0,0
0.086430386,0.006153774,0.006933478,9.45E-06,0
0,0.000322749,4.15E-05,0,0
0,0.001793789,0.000377215,0,0
0,0,0,0,0
0,0.017172041,0.004786343,0,0
0,0,0,0,0
0,0.023131486,0.010445183,0,0
0,0,0,0,0
0,0.014568359,0.007256368,0,0
0,0,0,0,0
0.077968063,0.014307877,0.002439954,2.69E-06,0
0,0.002996653,0.001566178,0,0
0,0.015295206,0.007850334,0,0
0,0.000911373,0.000137075,0,0
0,0,0,0,0
0,0.01390821,0.001559502,0,0
0,3.70E-05,1.10E-05,0,0
0,0,0,0,0
0,0.00040161,6.41E-05,0,0
0,0.01662564,0.012450411,0,0
0.076094478,0.007974752,0.006268096,1.96E-06,0
0,0.018942853,0.003776752,0,0
0,0,0,0,0
0,0.001414214,0.0002,0,0
0,0.002496976,0.000530429,0,0
0,0.002765526,0.00068662,0,0
0,0,0,0,0
0,0,0,0,0
0,0.012019028,0.001911938,0,0
0,0.000186339,0.000322581,0,0
0,0.002127124,0.000278135,0,0
0,0,0,0,0
0.077516816,0.013307759,0.003201961,2.50E-06,0
0,0,0,0,0
0,0.002529122,0.000377608,0,0
0,0.00377968,0.000417385,0,0
0.324088156,0.002640813,0.008023494,0.000381147,0
0,0.008957381,0.00162629,0,0
0.073830359,0.01731373,0.010981922,1.31E-06,0
0,0.003715367,0.001362643,0,0
0,0.001324532,0.000175439,0,0
0,0.000256795,2.81E-05,0,0
0,0.000772826,5.92E-05,0,0
0,0.000424859,1.81E-05,0,0
0,0.000377157,1.42E-05,0,0
0,0.000348127,9.75E-05,0,0
0,0.003069416,0.002779649,0,0
0,0.003923862,0.000625873,0,0
0,0.025816855,0.004065865,0,0
0,0,0,0,0
0,0,0,0,0
0,0.00156177,8.88E-05,0,0
0,0.000254741,6.49E-06,0,0
0,0.000929322,3.82E-05,0,0
0,0.02718448,0.011104215,0,0
0,0.010805478,0.002931269,0,0
0,0.002723668,0.000227308,0,0
0,0.00434692,0.002174806,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.001374839,0.000368695,0,0
0,0.002698683,0.000359843,0,0
0,0.000643373,2.18E-05,0,0
0,0.008834129,0.003709441,0,0
0,0.005595893,0.000379186,0,0
0,0,0,0,0
0,4.08E-05,0.000206036,0,0
0,0.001073686,0.000296381,0,0
0,0.009705741,0.000565026,0,0
0,0.000668473,0.000223094,0,0
0,0,0,0,0
0.073830359,0.007118499,0.001995585,1.31E-06,0
0,0,0,0,0
0,0.00836528,0.003555799,0,0
0,0.005159113,0.004349334,0,0
0,0.002423278,0.002744209,0,0
0,0.053537204,0.015296862,0,0
0,0.010021919,0.003678161,0,0
0,0.005248795,0.000271002,0,0
0,0.001767537,0.000219952,0,0
0,0.009580351,0.001502932,0,0
0,0,0,0,0
0,0,0,0,0
0.092689925,0.002344816,0.00074362,2.06E-05,0
0,0.002886751,0.0025,0,0
0.077968063,0.004527056,0.003683791,2.69E-06,0
0.160260745,0.002838533,0.007429565,1.08E-05,0
0,0.014982375,0.001117254,0,0
0,0.004100443,0.000208661,0,0
0,0,0,0,0
0,0.00728061,0.001390345,0,0
0,0,0,0,0
0,0.003324369,0.003151637,0,0
0,6.17E-05,3.43E-06,0,0
0,0.005436764,0.000456367,0,0
0,0.000189797,1.44E-05,0,0
0.073830359,0.011115106,0.005720283,1.31E-06,0
0,3.70E-05,6.84E-06,0,0
0,0,0,0,0
0,0.002637777,0.000189514,0,0
0,0.004504869,0.000698062,0,0
0.073830359,0.05928144,0.018935598,1.31E-06,0
0,0.000383065,2.77E-05,0,0
0.077345085,0.007612419,0.002616905,2.43E-06,0
0,0.001779889,0.000391518,0,0
0,0.004960057,0.000524409,0,0
0,0,0,0,0
0.087876729,0.004533344,0.001384459,1.14E-05,0
0,0,0,0,0
0,0.001835623,0.000114881,0,0
0,0.00161947,0.000975907,0,0
0,0.019838005,0.006151671,0,0
0,0.001740777,0.00030303,0,0
0.086430386,0.011767357,0.002618365,9.45E-06,0
0,0.00104959,0.001092996,0,0
0,0.007442481,0.001485065,0,0
0,0,0,0,0
0,0.003627615,0.000183291,0,0
0,0.000854163,0.001616355,0,0
0,0.008846675,0.001941216,0,0
0,0.001384312,0.001568421,0,0
0,0,0,0,0
0.077516816,0.028050127,0.006891967,2.50E-06,0
0,0.000674102,2.28E-05,0,0
0.448976692,0.011724179,0.023211786,8.19E-05,0
0,0.011803653,0.001310931,0,0
0,0,0,0,0
0,0,0,0,0
0.079917837,0.010004408,0.001028545,3.68E-06,0
0,0.00083374,3.81E-05,0,0
0,0,0,0,0
0.085583111,0.008150329,0.002420794,8.42E-06,0
0,0.006724939,0.001053294,0,0
0,0,0,0,0
0.077345085,0.012024873,0.004043305,2.43E-06,0
0,0.015822984,0.002802515,0,0
0.077345085,0.000701862,4.93E-05,2.43E-06,0
0,0.014844506,0.004262225,0,0
0.077968063,0.02884923,0.013265578,2.69E-06,0
0.073830359,0.03596508,0.026513271,1.31E-06,0
0.096269108,0.009529686,0.000728391,3.08E-05,0
0,0,0,0,0
0,0.023271374,0.012240233,0,0
0,0.002053775,0.001534021,0,0
0,0,0,0,0
0,0.006008749,0.001235755,0,0
0,0.002931553,0.001480504,0,0
0,0.010225053,0.001895437,0,0
0,0,0,0,0
0,0.001597916,0.000182912,0,0
0,0.000363937,1.32E-05,0,0
0,0,0,0,0
0,0.000494942,1.36E-05,0,0
0,0.001516495,0.000144075,0,0
0,0,0,0,0
0,0.028574173,0.014867354,0,0
0,0,0,0,0
0,0.005589548,0.001150222,0,0
0,0.008959321,0.006988831,0,0
0,0.00911621,0.007230002,0,0
0,0.002207697,0.000276292,0,0
0,0.003333333,0.001111111,0,0
0,0.017653803,0.003270941,0,0
0,0,0,0,0
0,0.003035445,0.000422916,0,0
0,0.007342426,0.001563733,0,0
0,0.00407676,0.000763852,0,0
0,0,0,0,0
0,0.046282552,0.010665147,0,0
0,0.007818033,0.006987946,0,0
0,0.001036995,0.000167461,0,0
0,0,0,0,0
0,0.004287113,0.002704493,0,0
0.073830359,0.019267128,0.002575964,1.31E-06,0
0.073830359,0.003158377,0.001518923,1.31E-06,0
0.086430386,0.024296056,0.00965012,9.45E-06,0
0,0,0,0,0
0,0.000520108,6.15E-05,0,0
0,0,0,0,0
0,0.002521198,0.000334915,0,0
0,0,0,0,0
0,0.004275187,0.000299037,0,0
0,0,0,0,0
0,0.001978435,0.001105857,0,0
0,0.018326037,0.009908652,0,0
0,0.004994622,0.000560922,0,0
0,0,0,0,0
0,0.010986802,0.006819894,0,0
0,0,0,0,0
0,0.009720972,0.008368908,0,0
0,0,0,0,0
0,0.004790836,0.000411144,0,0
0,0.000968061,0.001117882,0,0
0,0,0,0,0
0,0.005161795,0.00093718,0,0
0,0.001731087,0.000100877,0,0
0.086953824,0.009630277,0.007037116,1.01E-05,0
0,0.004231045,0.001076387,0,0
0,0.00885567,0.000931383,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000363937,1.32E-05,0,0
0,0.008569437,0.004148891,0,0
0.162529408,0,0,0.00212766,0
0.073830359,0.024484261,0.016995865,1.31E-06,0
0,0.001869653,0.002062575,0,0
0,0.000274436,6.11E-05,0,0
0,0,0,0,0
0.073830359,0.011967718,0.007792754,1.31E-06,0
0,0.005825275,0.000684106,0,0
0,0.000987535,0.001001813,0,0
0,0.032180903,0.007289744,0,0
0,0,0,0,0
0,0,0,0,0
0,0.008031018,0.002812557,0,0
0,9.25E-05,3.42E-06,0,0
0,0.000501755,1.37E-05,0,0
0,0,0,0,0
0,0,0,0,0
0,0.000898027,8.06E-05,0,0
0,0.018108821,0.007006056,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.001230915,0.000151515,0,0
0,0,0,0,0
0,0.007584041,0.001817782,0,0
0,0.014162625,0.001542051,0,0
0,0.01932106,0.007017109,0,0
0,0,0,0,0
0,0.00027735,3.07E-05,0,0
0.083581765,0.009881799,0.001651496,6.37E-06,0
0.110211185,0.004861574,0.001884378,0.000114666,0
0.076094478,0.001350612,0.000783571,1.96E-06,0
0,0.000540447,0.00013568,0,0
0,0.000550888,1.02E-05,0,0
0.077516816,0.003923612,0.001368712,2.50E-06,0
0,0.002890737,0.002558142,0,0
0.073830359,0.026049688,0.006511968,1.31E-06,0
0,0.000943916,5.39E-05,0,0
0,0.004228088,0.000923585,0,0
0,0.00272599,0.000338234,0,0
0,0.004454487,0.000361241,0,0
0,0.010820683,0.004509209,0,0
0,0.015822984,0.002802515,0,0
0,0.001943997,0.000254172,0,0
0.09726584,0.013743002,0.002016198,3.43E-05,0
0,0.005116544,0.002513068,0,0
0,0.00261485,0.002630596,0,0
0.087876729,0.005683692,0.004728621,1.14E-05,0
0,0.005082833,0.000230829,0,0
0,0.001409086,7.00E-05,0,0
0,0.011689431,0.00234739,0,0
0,0,0,0,0
0,0.001851287,0.000377821,0,0
0,0.004579461,0.000701253,0,0
0,0.006205325,0.00088221,0,0
0.077968063,0.010759422,0.002097274,2.69E-06,0
0,0.002072084,0.000118675,0,0
0,0.00023051,5.31E-06,0,0
0,0.000426014,1.81E-05,0,0
0,0,0,0,0
0,0.000385193,3.43E-05,0,0
0,0.015046651,0.002409776,0,0
0,0.006195571,0.001062312,0,0
0.250975006,0.002388626,0.007548016,2.72E-05,0
0,0,0,0,0
0.073830359,0.079581695,0.028291814,1.31E-06,0
0,0.002021048,0.000955001,0,0
0.073830359,0.016973449,0.009045553,1.31E-06,0
0,0.001478002,8.05E-05,0,0
0,0.02584067,0.004039335,0,0
0,0.003352548,0.003857688,0,0
0,0.004335399,0.000942982,0,0
0,0.011262704,0.00218432,0,0
0.076094478,0.007325118,0.002858271,1.96E-06,0
0,0,0,0,0
0,0.003175439,0.005313455,0,0
0,0.000117428,0.0002,0,0
0,0,0,0,0
0,0.004316743,0.00028648,0,0
0,0,0,0,0
0,0,0,0,0
0.087895374,0.00206761,0.000974097,1.15E-05,0
0,0,0,0,0
0,0.002376019,0.000228953,0,0
0,0,0,0,0
0.29033398,0.004066784,0.010881927,0.004579204,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.008317618,0.004425719,0,0
0,0.000490056,0.000117655,0,0
0,0.002581989,0.000666667,0,0
0,0.00067127,0.001343947,0,0
0,0.009579173,0.002652093,0,0
0,0.00059976,3.60E-05,0,0
0,0.000744095,6.81E-05,0,0
0,0.002531848,0.001013272,0,0
0,0.00136529,0.000385843,0,0
0,0,0,0,0
0,0.000143725,2.07E-06,0,0
0.073830359,0.006747339,0.001942458,1.31E-06,0
0,0,0,0,0
0,0.000375823,5.62E-05,0,0
0,0.002916426,0.000153121,0,0
0.077345085,0.00481098,0.000691044,2.43E-06,0
0.073830359,0.041004527,0.008638517,1.31E-06,0
0,0.004154507,0.00030629,0,0
0,0,0,0,0
0,0.007117031,0.001417688,0,0
0,0.001300126,4.53E-05,0,0
0.088114179,0.002128863,0.005910508,1.18E-05,0
0,0,0,0,0
0,0.001495863,0.001258977,0,0
0,0.001788619,0.000178068,0,0
0,0.006398864,0.001100293,0,0
0,0.037536857,0.013356563,0,0
0,0.00791445,0.001199372,0,0
0,0.012825018,0.00395326,0,0
0.077516816,0.017485776,0.00666197,2.50E-06,0
0,0.001543033,0.000238095,0,0
0,0.013562999,0.003083249,0,0
0,0.002231715,0.000255162,0,0
0,0,0,0,0
0,0,0,0,0
0,0.003663159,0.004684389,0,0
0,0.002153021,0.001868983,0,0
0,0,0,0,0
0,0.001896736,0.000110609,0,0
0,0,0,0,0
0.077968063,0.017391554,0.005079231,2.69E-06,0
0,0.000125314,1.25E-05,0,0
0,0.005049646,0.001589862,0,0
0,0.037353124,0.013390594,0,0
